player_id,platform,date,country
07ABA7B83BC983225D6DE180EFCEAEFB6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
1014751BFF3AA65DA643E493CF38CC956AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United Kingdom
DB6D69CBBEE9A9F719C0F5A2FC0B6CDF6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
FFE279C057969E347506364E07326ADA6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,[Unknown]
B513ED4B96B55E084F971B4D8D0F62E26AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
02D7BEDEB0C40F5E89AEDDD56E16512A6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,Romania
83D2CA26453EC3BBFA219814F0EE5DD26AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,Ireland
A90D796A4BDDD3C15C944F1B530167AE6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
40C5899B041FEC8F568783F23703646A6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
543BCDE5D29A22AAF16C3C417DB9E4B16AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
A3CA62DEEC3C0DCAF5B03BF688B226536AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
AF5A7A57C4DD7EFF062F0E7C43DC86A76AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
FF6B3978A6136F17EE60D4E01F1B1B866AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
D063750675E5E750668DB810D30E9CAC6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
7697A798D9E359BDC714115A565EF2AF6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
DC4BBA56D008FF16EF8A7EB5FC09632A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
F0ADE471D5EB0829A3C09399A1AF12666AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
6EF5325B8BC913850E5DEC753112231A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,[Unknown]
E8FEB4C5909CBBF43A442926D14386586AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
57CD07192A5E0E0A8AEC42ACE225971D6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United Kingdom
7697A798D9E359BDC714115A565EF2AF6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
0203A5237E6549B4AF9D9504981A505F6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
6F9C3411B8C3597C883A8DC7C4A4C6EA6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
CDA570B71E80B3ECF79F2EBC9C8735CA6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
4B586EAF77466E9FA02998756F1C1ECC6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
2F2B1D7780526FD10B28646B1E157CD76AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,Canada
9E39C04C19D092E9493A0BFA62690D086AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
DC11EF6A89C3F7702AE720DCE5E73E9E6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
E57A416DE98EA97663EAC9DCCA196BE76AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
872A2AC0F895EDD6C0AB052BC6EFF0FB6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
64F6CC2D8B79CA341C440FA1E60D9ABA6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
77A198F6EC8949F04AEF69FC395358AC6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
2D919DC7587781D2E2A7787A627394D06AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
9074637A91F4045F9F9D3DB93C9E02CC6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
8E6BF18FAD5155B87610AA8C7B7623BB6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
00732FFC701B4F231E879F835958013F6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
0AB3C1E0CE055248CE600BD1AC446B856AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
A3F7AF4DC811A7CA44535FBB93058CF96AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United Kingdom
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
83B8B800E8A3B219AFB075266B0D58D96AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
F0AB3142DE847E7E864139D83C8BED266AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,[Unknown]
C160EC79BE786447F17BDCF16CDE61366AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
1236DB3493FB9A747DC51C6C1A283ABC6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
B512E3CC433841D2D8C4B4F262EA794F6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
A90D796A4BDDD3C15C944F1B530167AE6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,[Unknown]
7A8BEC488162D84F5881C9B2224453366AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
C121241D5F02D41B2DB5E537DCFF8EC46AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
B4516ED80AEF305A21C5ED9F9AFE6CD06AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,Serbia
9CEEB171DB5FF28A6162A3FD6C7C422E6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
6DAA24311522035826868632F734B5356AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
2F4E5F9EBDE746571B4FEF0B1007FCBA6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,Puerto Rico
01E4B18CAA4F5C2D9EA58DBFFCF0AB7E6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,Puerto Rico
5DE30D7665883C5C623E98678B8CFF5B6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
B4516ED80AEF305A21C5ED9F9AFE6CD06AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,[Unknown]
B1522D2E1617ABF91CEA4E2F4AC996F06AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
D192BF3702CE18EC87666BB7AB28B5236AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
7BE6B7A595DD116869467215FC8245916AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
DA5BA04B679DC0C971C850BF5B8B0D2F6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
7CA2BB55CA667BB595FED48725A889456AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
4610A589945156DD6C0341B5DF358BC16AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,Bolivia
B09AF614CC4C4A5C61FCC4DFA296A3AC6AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,Singapore
B190A7C4987354E77E737BFE8AA61F2D6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
6FADF323772766E5BB1F9AD92500159A6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
98E1E5A433E6C7A1EB6264A4EBA8D88D6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
32C4B729D3F04ECA0744BE6CF9ADB7436AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
755D5F41FDF2ABF73CF8E2D85DF644526AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,Canada
E05029D2D2396BF7D2D0F80880DB0AB96AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
A8820D859DDC30DC1C10ED5263FE2DD96AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,Spain
4642C98F15830E831E42CBD1A9D317C46AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
0F1EF4C5B712981392CA0731C29705576AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
FD59AB7B72D82F84621B8F4BE835712D6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
C5FA843B1532CBDBDA3F50F5ACF0D1A06AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
94EC7B13AB4CEBAF247D529DEC2BA4226AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
072108EC84C0D9426869AB68833340736AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
FCFC309F0790241D1DFED7DF6290DE216AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,Argentina
6EF5325B8BC913850E5DEC753112231A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
23DF95D55AF2E1E8DD15DB73EDC98C416AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United Kingdom
1A6ADEEFC97DB51758C3CD34BFC7FD066AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
E8E9BF10D2071D747AEFBB2C16A8CE6F6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,Ireland
830FC05B863415D02C5362906313999A6AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
F7A01D24148CFC74FFD078FF548131626AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
69CF923C2B3DF80AE37FC284567629986AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
C58D154E5C898AB095493245CCF46B126AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
83BCD0FC7E2821855EAD27445F634AC36AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-08,United States
8BCF64E88052E3A50B1B5828407BF1DF6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United Kingdom
9A27898F06327DCC7BB28A525CE454A26AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
F5E8CFBC708788EB484F71F21DE9E1E96AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
C5F37F7B918C0F704841E7D8F09E10D96AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
06D04ACA5489E89E1479FB8C4CECBAE76AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
FEBD993035BF4A0E62A67AD0625F52756AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
DC4BBA56D008FF16EF8A7EB5FC09632A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,[Unknown]
046D259963099A6A18876F115B18321E6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,Peru
14754C0BFC796BE20A46216A41EA263F6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
EA9BBDDC6A3FED75613A6A440BB784966AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
57F8561FE49E28365753C3089DDADB1D6AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
22AB650F616B68F909D13430B26CF1A06AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
F9DBA7A72111196ADCBCB078277C09DF6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
BC03F32E13FD5EC0C8C34900343274536AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
2DD52F06C31861A1BB1D577936262E656AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
BF4883EF18F9395298F767EB64FE52A86AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
E13B9CB741608A228B6C6DFC556C46936AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
CF90D9310A6CD0727E9CC332B4D1D8A06AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
4F0835E06E611F0C0C21B8972190F9276AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
ACCC491D6680BB190EA443CE9E0D18AE6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
B9220D9DCFCB44112123C196490412D66AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
E4170524303192877B3028C6E342A80B6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
70EDB444BBB12A4C4ABFC3754AE7A58C6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,Canada
CC35DD0B9529E63DF1FB69EAFE9D94296AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
80321038A4F8EE11C2C92F5B41CFCA746AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
69CF923C2B3DF80AE37FC284567629986AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,[Unknown]
C3A8CCBD40369D42ACA14A0AFE4A1B8B6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
AA28C7C9CE7E37352F93C8DA8D4814566AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,Cyprus
E27166B878AA729AE2A4275BAEDEC1FA6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
FB4CAB93E290AEF41100A6E7AEA3A2AD6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,Philippines
66FE9107310E4222A546EB2DD772E6D76AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
561269228AA07714A0E7CD388EF882286AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
60260CD61EB7B0FDDAEC953C88AF87986AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
C0365B1327A20DF0F2BE7BCCE13974C56AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,Canada
20493C1B2E5B74ED5FC4FF7744A4B55A6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
A33CE9ACF3B9B9817701D23646AC37D06AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
E8AF45B3B96DABC8C6E4325F1769D3EE6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
98EF0B76AFEFEDC301033CBADAFA808E6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
A3CA62DEEC3C0DCAF5B03BF688B226536AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,[Unknown]
BAA87180E2F0062F0F9106BD8F021E656AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
C4FC360689FDCCB0528549656AE0E9136AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
AB42AE2D06428AB6A90E37C2A40375016AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United Kingdom
8DD8D5EE0C07310017E831502331CBC96AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
87A829803796ECBEE1E03AA37A1998046AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
0E3FCC9C502137AADDFBE2C7E91162E56AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
08DA6222D66858EED8A39A6BD23B0B7B6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
43C410E5348086367709FDA4A3A793F06AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
79A048DF15507E4CF96CFC380AF402DD6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
373B261D6D1495E9DD59960342998C2D6AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
7170574C84F67398F7396CC6F357CC6C6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United Kingdom
BDE0BC64CEE2AFA563D83D8B74BBFD0F6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
C33C3920B22A2497E43CB15D31054C866AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
B9E338E9ED4BBF90C6684107F61C347B6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
BA91F0F4903FBF633F6F0F2F646CEA5D6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
6DFD04FB245C226C27439693D4862C976AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
8B1AF441E997A8D5C6A5A0A87A0FFF626AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,Mexico
206E67A827A8300CE3B616686A59163A6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
863C4C8F0B9014661CEB85088C97F31A6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
B66351466CCD333F3021F1E1D2B9BDE26AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
217AEC6D199656D0B43124D630823ACF6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
7E20411D427BF6DD99A5EB9198D1D8C56AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,Netherlands
B8B5B12379949C1A97BB0F04C96F46076AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
FFE279C057969E347506364E07326ADA6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
C27BB332C56E4C8222687847E037D1366AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
E0410C95B850B336FAAF3561A9783B516AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
64F6CC2D8B79CA341C440FA1E60D9ABA6AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
DF989F3EAF4A8569891B6CBE89322DEC6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
C59051663D63A6CF6920598B3E76BC436AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
900F3B8FF71E015B2E4ED18F005C11B16AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
FE83598BF5A695FC26AF5B75EFA9230F6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
93D2948B11C786ECEFACEE49659669BF6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
8D003CD35C7AB030803DEA46B68E70F56AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
02245FF98E11360D62CC792C7F49B4136AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
0F14B8C5C551BEA797E708E16C58ED416AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,[Unknown]
14D4509D3D12CF45EBFED087B81BEBA96AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United Kingdom
023B63C406F74604E3C636C8DBD500D46AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United Kingdom
D063750675E5E750668DB810D30E9CAC6AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
BA454E064BA4EAAE3C174878A4C890656AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United Kingdom
473A0F9A462AED0E51FF014DE4CAD8B76AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
6840EBCBDD706367EF17C9C83F036BAD6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
87184703DE4EB09AD03896F3EBC118396AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,United States
0F14B8C5C551BEA797E708E16C58ED416AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
BF4883EF18F9395298F767EB64FE52A86AA542CB6D0020870CCE3A1312B6F340,Windows PC,2020-09-09,[Unknown]
732AB9161849A3FA10F5C9DC37310C936AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
069EE3143AE55B5D431688FB67398D5F6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
8F8D6396CEA832E98827E6A6A37053D26AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
DAA055194D2E39CCFACB5EA9E1CBC7C56AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
3ABD58571F3BD26A66FD401B0F728E916AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
BDE0BC64CEE2AFA563D83D8B74BBFD0F6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,[Unknown]
B98F7EED1C5B7D54C0018D7A5E7CCAB26AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
143EE4ACA3AD76108A1D2FE53075F5A46AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
2BF7A6E32F43725C5D5025744B646F0E6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,Canada
4280047356C7C35CE8D9A396ABD9645D6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
3B15FAEA035B379447B00880337958586AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
447825E3BC34612B873C22CBD938637F6AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
1603DC91788767FF54B7EADC6EC5A27C6AA542CB6D0020870CCE3A1312B6F340,XBox One,2020-09-09,United States
82B117FECD1A9E83B9076E7FB0C737546AA542CB6D0020870CCE3A1312B6F340,Playstation 4,2020-09-09,United States
